PLANT;PN_ASS;PN_COM;DATEFROM_VALID;BOM_QTY
71;E001896;E000233;12/07/13;1
71;E001898;E000010;15/03/17;1
71;E001899;E001742;22/01/18;1
71;E001899;D005135;17/07/13;1
71;E001899;D005320;19/07/16;150
71;E001900;E001742;22/01/18;1
71;E001900;D005136;19/07/13;1
71;E001900;D005320;18/09/15;150
71;E001901;E000812;22/07/13;1
71;E001902;E000812;19/07/13;1
71;E001903;E000813;05/09/13;1
71;E001905;E000131;04/09/13;1
71;E001906;E000131;05/09/13;1
71;E001913;E001414;22/08/13;1
71;E001914;E000129;04/09/13;1
71;E001915;E000812;16/09/13;1
71;E001916;E001403;19/09/13;1
71;E001919;E000129;06/02/23;1
71;E001921;E001403;30/08/13;1
71;E001922;E000129;11/04/24;1
71;E001923;E000129;02/10/13;1
71;E001924;E000129;25/09/13;1
71;E001926;E000129;20/09/13;1
71;E001927;E000812;23/09/13;1
71;E001928;E000241;16/10/13;1
71;E001931;E000812;24/10/13;1
71;E001932;E000812;24/10/13;1
71;E001933;E000813;27/11/13;1
71;E001935;E001403;29/10/13;1
71;E001936;E000813;27/11/13;1
71;E001938;E000813;13/11/13;1
71;E001944;E001882;26/11/13;1
71;E001944;D005320;26/11/13;150
71;E001945;E000129;28/11/13;1
71;E001947;E001403;28/11/13;1
71;E001948;E000812;11/12/13;1
71;E001949;E000131;13/12/13;1
71;E001950;E001790;19/12/13;1
71;E001952;E000812;23/12/13;1
71;E001954;E001953;30/01/14;1
71;E001955;E001953;02/01/14;1
71;E001956;E001790;14/05/14;1
71;E001957;E000131;03/01/14;1
71;E001959;E002829;21/01/16;1
71;E001959;D005367;03/01/14;1
71;E001960;E000812;13/01/14;1
71;E001961;E000233;20/01/14;1
71;E001965;E000233;04/02/14;1
71;E001966;E001966;15/04/14;1
71;E001967;E000812;13/01/14;1
71;E001968;E000642;14/01/14;1
71;E001969;E001403;06/07/16;1
71;E001969;E001403;06/07/16;1
71;E001969;E001403;06/07/16;1
71;E001970;E000813;27/01/14;1
71;E001971;E000813;27/01/14;1
71;E001972;E000233;16/01/14;1
71;E001973;E000813;27/01/14;1
71;E001991;E000812;12/02/14;1
71;E001992;E000642;20/06/14;1
71;E001993;E000642;13/02/14;1
71;E001994;E000233;14/02/14;1
71;E001995;E000850;14/02/14;1
71;E001997;E002360;02/04/14;1
71;E002008;E000233;19/03/14;1
71;E002011;E002485;11/11/15;1
71;E002012;E000128;18/03/14;1
71;E002013;E000812;01/04/09;1
71;E002014;E000233;19/09/07;1
71;E002018;E000131;13/11/08;1
71;E002022;E000813;04/11/08;1
71;E002023;E000129;13/11/08;1
71;E002024;E000129;13/11/08;1
71;E002025;E000812;06/04/09;1
71;E002026;E000813;04/11/08;1
71;E002027;E000129;13/11/08;1
71;E002028;E000129;13/11/08;1
71;E002029;E000129;12/12/08;1
71;E002030;E000850;09/12/08;1
71;E002031;E000131;26/11/08;1
71;E002032;E000131;11/12/08;1
71;E002034;E000233;18/12/08;1
71;E002035;E000812;08/01/09;1
71;E002036;E000812;08/01/09;1
71;E002037;E000129;08/01/09;1
71;E002038;E000233;08/01/09;1
71;E002039;E000344;06/04/09;1
71;E002040;E000812;02/04/09;1
71;E002041;E000812;09/06/09;1
71;E002043;E000233;04/02/09;1
71;E002044;E000233;04/02/09;1
71;E002045;E000812;04/02/09;1
71;E002046;E000131;09/02/09;1
71;E002047;E001277;11/02/09;1
71;E002048;E001277;11/02/09;1
71;E002049;E001277;09/04/09;1
71;E002050;E000131;12/02/09;1
71;E002051;E000129;16/02/09;1
71;E002052;E000128;16/02/09;1
71;E002053;E000129;17/02/09;1
71;E002054;E000233;26/03/09;1
71;E002057;E000131;20/02/09;1
71;E002058;E000131;09/04/09;1
71;E002059;E000131;09/04/09;1
71;E002060;E000241;09/03/09;1
71;E002061;E000233;26/02/09;1
71;E002062;E000850;26/02/09;1
71;E002063;E000129;26/02/09;1
71;E002065;E000812;14/09/10;1
71;E002066;E000812;13/01/10;1
71;E002067;E000812;15/06/09;1
71;E002069;E000813;22/04/09;1
71;E002070;E000813;22/04/09;1
71;E002072;E000812;08/04/09;1
71;E002073;E000233;24/03/09;1
71;E002077;E000812;01/04/09;1
71;E002078;E000131;01/04/09;1
71;E002079;E000129;15/04/09;1
71;E002080;E000129;24/04/09;1
71;E002081;E000129;16/04/09;1
71;E002082;E000129;23/04/09;1
71;E002083;E000129;30/04/09;1
71;E002084;E000129;29/04/09;1
71;E002085;E000129;23/04/09;1
71;E002086;E000129;24/04/09;1
71;E002087;E000129;24/04/09;1
71;E002088;E000129;05/05/09;1
71;E002089;E000129;22/07/10;1
71;E002090;E000129;11/05/10;1
71;E002091;E000129;23/04/09;1
71;E002092;E000131;04/06/09;1
71;E002093;E001101;05/05/09;1
71;E002094;E000129;08/05/09;1
71;E002095;E000812;02/09/09;1
71;E002100;E000131;04/06/09;1
71;E002101;E000129;28/04/09;1
71;E002102;E000129;28/04/09;1
71;E002103;E000129;28/04/09;1
71;E002104;E000241;29/04/09;1
71;E002106;E000813;10/04/10;1
71;E002107;E000813;21/07/10;1
71;E002108;E000129;15/05/09;1
71;E002109;E000129;15/05/09;1
71;E002110;E000812;21/05/09;1
71;E002111;E000812;25/05/09;1
71;E002112;E000233;29/05/09;1
71;E002113;E000812;29/05/09;1
71;E002114;E000812;09/07/09;1
71;E002115;E000813;10/06/09;1
71;E002116;E000241;29/05/09;1
71;E002117;E000233;29/05/09;1
71;E002118;E000813;25/09/09;1
71;E002122;E000129;18/06/09;1
71;E002125;E000129;23/06/09;1
71;E002127;E000131;29/06/09;1
71;E002128;E000131;05/09/09;1
71;E002133;E000812;09/07/09;1
71;E002134;E000233;09/07/09;1
71;E002135;E000233;09/07/09;1
71;E002136;E000129;09/07/09;1
71;E002138;E000233;15/07/09;1
71;E002139;E001407;15/09/10;1
71;E002140;E001407;15/09/10;1
71;E002141;E000233;14/09/09;1
71;E002142;E000233;18/09/09;1
71;E002143;E000129;28/07/09;1
71;E002152;E000813;31/07/09;1
71;E002153;E000129;31/07/09;1
71;E002155;E000129;14/09/09;1
71;E002156;E000233;01/09/09;1
71;E002158;E000812;05/09/09;1
71;E002160;E000129;15/09/09;1
71;E002161;E000129;17/09/09;1
71;E002162;E000129;17/09/09;1
71;E002163;E000129;17/09/09;1
71;E002164;E000129;17/09/09;1
71;E002165;E000129;17/09/09;1
71;E002166;E000129;17/09/09;1
71;E002169;E000129;18/09/09;1
71;E002172;E000131;24/09/09;1
71;E002175;E000131;21/10/09;1
71;E002176;E000131;21/10/09;1
71;E002181;E000129;17/10/13;1
71;E002183;E000129;29/11/13;1
71;E002344;E001277;28/08/13;1
71;E002347;E000129;20/06/22;1
71;E002355;E001929;30/12/14;1
71;E002356;E000233;19/03/14;1
71;E002357;E000233;19/03/14;1
71;E002358;E000812;24/03/14;1
71;E002361;E000812;28/03/14;1
71;E002362;E000642;01/04/14;1
71;E002363;E002360;02/04/14;1
71;E002364;E002360;02/04/14;1
71;E002364;E002360;19/07/16;1
71;E002366;E002360;04/04/14;1
71;E002366;E002360;19/07/16;1
71;E002367;E002360;15/04/14;1
71;E002367;E002360;19/07/16;1
71;E002368;E001953;24/07/14;1
71;E002369;E000233;09/04/14;1
71;E002371;E000812;10/04/14;1
71;E002372;E000642;11/04/14;1
71;E002373;E001403;24/04/14;1
71;E002373;E001403;29/07/16;1
71;E002375;E000128;16/04/14;1
71;E002376;E000128;16/04/14;1
71;E002377;E000128;16/04/14;1
71;E002378;E000128;16/04/14;1
71;E002379;E000128;16/04/14;1
71;E002380;E000812;22/04/14;1
71;E002387;E000131;11/12/14;1
71;E002389;E001929;30/12/14;1,4
71;E002390;E001403;19/05/14;1
71;E002391;E000131;14/04/23;1
71;E002394;E000241;23/05/14;1
71;E002395;E000129;27/05/14;1
71;E002397;E000131;28/08/23;1
71;E002398;E000642;04/07/14;1
71;E002401;E000642;04/07/14;1
71;E002404;E000812;03/06/14;1
71;E002406;E000812;03/06/14;1
71;E002407;E001929;30/12/14;1,51351
71;E002411;E000129;12/06/14;1
71;E002414;E000812;20/06/14;1
71;E002417;E000812;26/06/14;1
71;E002418;E000812;26/06/14;1
71;E002419;E001403;31/07/14;1
71;E002422;E001403;02/07/14;1
71;E002423;E001403;02/07/14;1
71;E002424;E001403;26/06/14;1
71;E002425;E001403;26/06/14;1
71;E002426;E001929;22/05/15;1
71;E002427;E000233;08/07/14;1
71;E002428;E002485;24/02/15;1
71;E002430;E001409;07/07/14;1
71;E002431;E000129;27/08/14;1
71;E002432;E000813;09/07/14;1
71;E002433;E000642;16/07/14;1
71;E002435;E000813;22/07/14;1
71;E002438;E000129;11/07/14;1
71;E002439;E000812;14/07/14;1
71;E002442;E000812;16/07/14;1
71;E002443;E000812;16/07/14;1
71;E002444;E001790;18/07/14;1
71;E002445;E000131;18/07/14;1
71;E002446;E001403;30/04/15;1
71;E002447;E000241;24/09/14;1
71;E002448;E000217;31/07/14;1
71;E002448;E002449;31/07/14;1
71;E002453;E000131;31/07/14;1
71;E002456;E000131;28/04/15;1
71;E002458;E000129;03/09/14;1
71;E002459;E001403;23/09/14;1
71;E002460;E001403;23/09/14;1
71;E002462;E000813;23/01/15;1
71;E002467;E000233;11/09/14;1
71;E002469;E002360;07/07/16;1
71;E002470;E001403;15/09/14;1
71;E002472;E001403;15/09/14;1
71;E002474;E000233;23/09/14;1
71;E002476;E000129;29/10/14;1
71;E002480;E000129;25/09/14;1
71;E002483;E000131;02/10/14;1
71;E002484;E000131;02/10/14;1
71;E002486;E002360;06/10/14;1
71;E002490;E001953;05/11/14;1
71;E002491;E000812;27/10/14;1
71;E002493;E000812;15/10/14;1
71;E002495;E000812;16/10/14;1
71;E002496;E001790;21/10/14;1
71;E002497;E001790;21/10/14;1
71;E002499;E001953;15/01/15;1
71;E002500;E000812;17/10/14;1
71;E002502;E000233;21/10/14;1
71;E002503;E000813;21/10/14;1
71;E002508;E000129;27/10/14;1
71;E002510;E000813;29/10/14;1
71;E002511;E000131;27/10/14;1
71;E002512;E000131;11/11/14;1
71;E002514;E000241;06/11/14;1
71;E002516;E000251;14/11/14;1
71;E002517;E000812;27/05/16;1
71;E002518;E000642;10/11/14;1
71;E002520;E000642;10/11/14;1
71;E002521;E002360;07/07/16;1
71;E002522;E000813;13/11/14;1
71;E002523;E000241;13/11/14;1
71;E002525;E000129;30/04/15;1
71;E002528;E000131;21/11/14;1
71;E002530;E000813;01/12/14;1
71;E002531;E000813;19/11/14;1
71;E002532;E000813;19/11/14;1
71;E002534;E000813;01/12/14;1
71;E002535;E000813;19/11/14;1
71;E002537;E001929;30/12/14;1
71;E002540;E001929;30/12/14;1
71;E002541;E001403;15/12/14;1
71;E002542;E000131;18/12/14;1
71;E002544;E000812;12/01/15;1
71;E002547;E000812;09/01/15;1
71;E002548;E000241;11/12/14;1
71;E002549;E000812;20/01/15;1
71;E002550;E000233;12/12/14;1
71;E002555;E000642;14/01/15;1
71;E002558;E000812;28/04/15;1
71;E002560;E000812;28/04/15;1
71;E002561;E000812;28/04/15;1
71;E002562;E000129;26/01/15;1
71;E002564;E000129;18/02/15;1
71;E002565;E003370;15/11/17;1
71;E002566;E001403;22/01/15;1
71;E002567;E000131;13/02/15;1
71;E002568;E000813;26/01/15;1
71;E002569;E000813;26/01/15;1
71;E002573;E000812;28/01/15;1
71;E002584;E000813;12/02/16;1
71;E002589;E000813;24/02/15;1
71;E002590;E002829;21/01/16;1
71;E002590;D005320;25/02/15;150
71;E002591;E000251;25/02/15;1
71;E002592;E000131;02/03/15;1
71;E002593;E000129;06/03/15;1
71;E002594;E000131;05/03/15;1
71;E002596;E000241;23/02/15;1
71;E002597;E000813;24/02/15;1
71;E002598;E000131;07/04/15;1
71;E002600;E000128;16/05/22;1
71;E002602;E000128;03/03/15;1
71;E002603;E000812;04/03/15;1
71;E002604;E000129;04/03/15;1
71;E002605;E000813;27/02/15;1
71;E002611;E002485;17/04/15;1
71;E002617;E000128;04/04/16;1
71;E002619;E000129;19/03/15;1
71;E002620;E000812;24/03/15;1
71;E002621;E002360;07/07/16;1
71;E002622;E000129;24/03/15;1
71;E002623;E000129;24/03/15;1
71;E002624;E000129;24/03/15;1
71;E002625;E000129;24/03/15;1
71;E002626;E000812;03/06/15;1
71;E002629;E000643;25/03/15;1
71;E002630;E001409;20/04/15;1
71;E002633;E000131;22/04/15;1
71;E002634;E000233;30/03/15;1
71;E002635;E001403;30/03/15;1
71;E002636;E000129;30/03/15;1
71;E002638;E000812;02/04/15;1
71;E002640;E001409;21/04/15;1
71;E002641;E000241;17/04/15;1
71;E002643;E000812;23/04/15;1
71;E002644;E000812;23/04/15;1
71;E002649;E000642;08/05/15;1
71;E002651;E000812;11/05/15;1
71;E002655;E000251;12/05/15;1
71;E002660;E001403;18/05/15;1
71;E002664;E000129;19/05/15;1
71;E002681;E002360;29/05/15;1
71;E002682;E002656;29/05/15;1,14
71;E002683;E002656;29/05/15;1,14
71;E002684;E000812;14/12/18;1
71;E002687;E000812;09/06/15;1
71;E002688;E000812;09/06/15;1
71;E002695;E001403;15/06/15;1
71;E002698;E000813;28/09/15;1
71;E002699;E000813;28/09/15;1
71;E002701;E000812;01/09/15;1
71;E002702;E002647;23/06/15;1,023
71;E002703;E000129;09/07/15;1
71;E002705;E000812;29/06/15;1
71;E002708;E002485;06/07/15;1
71;E002713;E000233;16/05/17;1
71;E002714;E000129;17/07/15;1
71;E002715;E000813;17/07/15;1
71;E002716;E000642;20/07/15;1
71;E002718;E001929;21/07/15;1
71;E002719;E000131;11/09/19;1
71;E002721;E000642;22/07/15;1
71;E002723;E000129;22/07/15;1
71;E002724;E000642;03/09/15;1
71;E002725;E000813;03/03/23;1
71;E002731;E000129;30/07/15;1
71;E002732;E000642;14/10/15;1
71;E002735;E001409;28/08/15;1
71;E002741;E000129;13/10/15;1
71;E002743;E001953;07/09/15;1
71;E002745;E002485;08/09/15;1
71;E002750;E000812;11/09/15;1
71;E002751;E000642;11/09/15;1
71;E002752;E000642;13/10/15;1
71;E002753;E000812;14/09/15;1
71;E002754;E001403;14/09/15;1
71;E002755;E000812;25/09/15;1
71;E002757;E000129;15/09/15;1
71;E002758;E000813;18/09/15;1
71;E002759;E000233;22/09/15;1
71;E002762;E000129;23/09/15;1
71;E002763;E000129;16/12/15;1
71;E002765;E000812;24/09/15;1
71;E002768;E002360;25/09/15;1
71;E002771;E000129;08/10/15;1
71;E002773;E001403;28/09/15;1
71;E002775;E000812;27/02/23;1
71;E002777;E000129;05/10/15;1
71;E002778;E000129;20/04/17;1
71;E002779;E000129;05/10/15;1
71;E002782;E000129;05/01/16;1
71;E002787;E000812;13/10/15;1
71;E002790;E000813;14/10/15;1
71;E002793;E000129;22/10/15;1
71;E002794;E000642;28/10/15;1
71;E002799;E000812;02/11/15;1
71;E002800;E000129;02/11/15;1
71;E002803;E002802;09/11/15;1
71;E002805;E002804;09/11/15;1
71;E002812;E001403;27/06/17;1
71;E002813;E000131;21/02/24;1
71;E002816;E000129;12/11/15;1
71;E002818;E001563;13/11/15;1
71;E002819;E000129;16/11/15;1
71;E002820;E000131;17/11/15;1
71;E002821;E000812;17/11/15;1
71;E002822;E000812;17/11/15;1
71;E002823;E000131;18/11/15;1
71;E002824;E000233;19/11/15;1
71;E002825;E001953;23/11/15;1
71;E002826;E000642;26/11/15;1
71;E002833;E000812;04/12/15;1
71;E002834;E000812;04/12/15;1
71;E002835;E000233;10/12/15;1
71;E002838;E001953;18/12/15;1
71;E002839;E000812;21/12/15;1
71;E002841;E000642;23/12/15;1
71;E002850;E000129;11/01/16;1
71;E002851;E001403;13/01/16;1
71;E002852;E001403;14/01/16;1
71;E002854;E001828;15/01/16;1
71;E002856;E000010;20/01/16;1
71;E002857;E000129;21/01/16;1
71;E002858;E000131;21/01/16;1
71;E002859;E001403;25/01/16;1
71;E002861;E000642;11/02/16;1
71;E002862;E002360;29/01/16;1
71;E002863;E002360;16/02/16;1
71;E002864;E000812;22/02/16;1
71;E002865;E000131;29/01/16;1
71;E002866;E000812;04/02/16;1
71;E002867;E001403;02/02/16;1
71;E002867;E002867;23/06/16;1
71;E002867;E002867;23/06/16;1
71;E002868;E000813;24/02/16;1
71;E002869;E000812;03/02/16;1
71;E002870;E000129;04/02/16;1
71;E002872;E001858;19/04/16;1,31
71;E002873;E000129;16/02/16;1
71;E002874;E000129;18/03/16;1
71;E002875;E000129;15/02/16;1
71;E002876;E001929;16/03/16;1
71;E002879;E000813;24/02/16;1
71;E002883;E001929;16/03/16;1
71;E002885;E000642;02/03/16;1
71;E002886;E000129;25/02/16;1
71;E002888;E000129;29/02/16;1
71;E002890;E001790;16/03/16;1
71;E002891;E001790;16/03/16;1
71;E002892;E001403;11/03/16;1
71;E002892;E002892;27/06/16;1
71;E002895;E000129;22/03/16;1
71;E002896;E000812;31/03/16;1
71;E002897;E000129;31/03/16;1
71;E002898;E001403;31/03/16;1
71;E002901;E000812;06/04/16;1
71;E002906;E000131;06/04/16;1
71;E002907;E000812;06/04/16;1
71;E002908;E001790;27/07/16;1
71;E002913;E001742;12/04/18;1
71;E002913;D005320;19/07/16;150
71;E002913;D007007;15/04/16;1
71;E002914;E000129;21/04/16;1
71;E002915;E000642;21/04/16;1
71;E002916;E001403;27/04/16;1
71;E002917;E000129;20/05/16;1
71;E002918;E000129;22/07/16;1
71;E002920;E000812;25/05/16;1
71;E002921;E003091;02/03/17;1
71;E002922;E000129;06/05/16;1
71;E002923;E000643;10/05/16;1
71;E002925;E000812;13/05/16;1
71;E002929;E001953;25/05/16;1
71;E002930;E001858;26/05/16;1
71;E002934;E002934;15/02/17;1
71;E002935;E001953;31/05/16;1
71;E002936;E002360;31/05/16;1
71;E002939;E002360;06/06/16;1
71;E002941;E000812;10/06/16;1
71;E002945;E000642;14/06/16;1
71;E002948;E000812;14/06/16;1
71;E002949;E001403;13/06/16;1
71;E002950;E000010;13/07/16;1
71;E002951;E002485;19/10/16;1
71;E002952;E000812;21/06/16;1
71;E002953;E001882;22/06/16;1
71;E002953;D005320;22/06/16;150
71;E002955;E002360;23/06/16;1
71;E002956;E000129;27/06/16;1
71;E002958;E000131;28/06/16;1
71;E002959;E000812;29/06/16;1
71;E002961;E000812;08/07/16;1
71;E002963;E000233;21/07/16;1
71;E002967;E001828;28/07/16;1
71;E002969;E000642;19/12/22;1
71;E002972;E000812;27/07/16;1
71;E002973;E000129;15/07/16;1
71;E002977;E001790;29/07/16;1
71;E002978;E001403;27/07/16;1
71;E002980;E000233;03/08/16;1
71;E002982;E000812;04/08/16;1
71;E002983;E000813;01/08/16;1
71;E002984;E000131;03/08/16;1
71;E002987;E001929;06/09/16;1
71;E002989;E000813;07/07/21;1
71;E002990;E001790;05/09/16;1
71;E002994;E003000;19/09/16;1
71;E002997;E000813;15/09/16;1
71;E003005;E000131;26/09/16;1
71;E003007;E000131;26/09/16;1
71;E003013;E003000;19/10/16;1
71;E003015;E000129;10/10/16;1
71;E003017;E000131;12/10/16;1
71;E003019;E000812;11/10/16;1
71;E003022;E003000;17/02/17;1
71;E003023;E000642;14/10/16;1
71;E003024;E000233;14/02/17;1
71;E003025;E000129;18/10/16;1
71;E003027;E000131;27/10/16;1
71;E003028;E003000;24/10/16;1
71;E003029;E003000;20/10/16;1
71;E003030;E003000;20/10/16;1
71;E003031;E003000;20/10/16;1
71;E003033;E003000;20/10/16;1
71;E003034;E003000;20/10/16;1
71;E003035;E003000;20/10/16;1
71;E003036;E003000;20/10/16;1
71;E003037;E003000;20/10/16;1
71;E003038;E003000;05/09/22;1
71;E003040;E003000;24/10/16;1
71;E003041;E003000;24/10/16;1
71;E003047;E000813;03/11/16;1
71;E003049;E002848;07/11/16;1
71;E003050;E002848;07/11/16;1
71;E003058;E000813;22/11/16;1
71;E003059;E001403;29/11/16;1
71;E003061;E000812;22/11/16;1
71;E003064;E000812;24/11/16;1
71;E003065;E002848;13/12/16;1
71;E003066;E002848;13/12/16;1
71;E003067;E002848;13/12/16;1
71;E003069;E000129;06/02/17;1
71;E003074;E000642;05/12/16;1
71;E003075;E001828;09/01/17;1
71;E003076;E000813;12/12/16;1
71;E003077;E001403;12/12/16;1
71;E003078;E000129;14/12/16;1
71;E003080;E002847;10/03/17;1
71;E003082;E003370;22/12/17;1
71;E003083;E002848;20/12/16;1
71;E003085;E002848;30/12/16;1
71;E003087;E002848;23/12/16;1
71;E003088;E002848;23/12/16;1
71;E003089;E002848;23/12/16;1
71;E003093;E001403;28/12/16;1
71;E003094;E000813;23/02/17;1
71;E003095;E000813;15/02/17;1
71;E003096;E001563;10/01/17;1
71;E003097;E000813;08/02/17;1
71;E003098;E000813;30/12/16;1
71;E003100;E003000;09/01/17;1
71;E003101;E003000;11/01/17;1
71;E003102;E003000;11/01/17;1
71;E003104;E001403;10/02/17;1
71;E003105;E000129;13/02/17;1
71;E003106;E001403;15/03/17;1
71;E003113;E003000;17/02/17;1
71;E003119;E000812;17/02/17;1
71;E003120;E000812;17/02/17;1
71;E003121;E000812;17/02/17;1
71;E003123;E000643;08/02/17;1
71;E003128;E000642;22/02/17;1
71;E003129;E000128;23/02/17;1,24476
71;E003132;E003000;09/03/17;1
71;E003137;E003000;07/07/17;1
71;E003138;E001790;14/03/17;1
71;E003140;E002360;07/03/17;1
71;E003141;E000642;28/03/17;1
71;E003142;E003000;07/07/17;1
71;E003147;E001828;21/03/17;1
71;E003148;E000129;21/03/17;1
71;E003154;E000812;18/04/17;1
71;E003155;E000812;27/03/17;1
71;E003159;E000812;05/04/17;1
71;E003160;E003000;16/06/17;1
71;E003161;E003000;16/06/17;1
71;E003170;E003000;07/07/17;1
71;E003171;E000812;11/04/17;1
71;E003172;E000812;11/04/17;1
71;E003173;E000233;04/05/17;1
71;E003174;E003000;19/04/17;1
71;E003180;E001403;23/05/17;1
71;E003184;E000131;20/04/17;1
71;E003186;E003000;07/07/17;1
71;E003187;E000131;14/04/23;1
71;E003188;E003394;02/05/18;1
71;E003189;E000812;05/05/17;1
71;E003190;E003394;10/11/17;1
71;E003191;E003394;09/10/17;1
71;E003192;E003394;02/05/18;1
71;E003193;E003394;02/05/18;1
71;E003197;E000131;08/05/17;1
71;E003198;E000812;22/03/22;1
71;E003199;E000233;19/05/17;1
71;E003200;E002485;31/08/17;1
71;E003201;E000233;07/08/17;1
71;E003202;E002847;25/05/17;1
71;E003239;E000812;01/06/17;1
71;E003260;E000233;08/06/17;1
71;E003281;E003000;16/06/17;1
71;E003282;E003000;16/06/17;1
71;E003300;E002485;19/06/17;1
71;E003319;E000812;21/06/17;1
71;E003320;E000812;21/06/17;1
71;E003322;E000812;23/06/17;1
71;E003340;E000131;27/06/17;1
71;E003359;E003000;07/07/17;1
71;E003361;E000129;07/07/17;1
71;E003365;E000241;12/07/17;1
71;E003367;E003000;25/08/17;1
71;E003368;E000233;18/07/17;1
71;E003371;E000813;02/08/17;1
71;E003373;E000131;09/08/17;1
71;E003374;E003000;10/08/17;1
71;E003376;E000642;06/09/17;1
71;E003377;E000129;08/09/17;1
71;E003378;E000233;08/09/17;1
71;E003379;E000129;11/09/17;1
71;E003382;E000812;14/09/17;1
71;E003383;E000131;18/09/17;1
71;E003386;E000131;21/09/17;1
71;E003387;E003000;21/09/17;1
71;E003388;E003370;17/10/17;1
71;E003389;E000241;22/09/17;1
71;E003391;E000812;25/09/17;1
71;E003392;E001929;25/09/17;1
71;E003395;E000129;29/09/17;1
71;E003397;E001403;03/10/17;1
71;E003398;E000129;04/10/17;1
71;E003399;E000241;05/10/17;1
71;E003401;E001828;06/10/17;1
71;E003402;E000812;09/10/17;1
71;E003405;E003000;11/10/17;1
71;E003408;E003370;16/10/17;1
71;E003409;E000812;17/10/17;1
71;E003410;E000812;17/10/17;1
71;E003411;E003000;28/12/17;1
71;E003412;E001929;16/02/18;1
71;E003413;E000128;23/10/17;1
71;E003415;E000813;26/10/17;1
71;E003416;E000131;30/10/17;1
71;E003419;E001828;07/11/17;1
71;E003425;E000129;21/11/17;1
71;E003426;E000642;22/11/17;1
71;E003427;E000813;23/11/17;1
71;E003428;E000241;04/12/17;1
71;E003430;E000642;04/12/17;1
71;E003431;E000812;12/12/17;1
71;E003435;E000812;18/12/17;1
71;E003436;E003000;18/06/18;1
71;E003437;E000131;22/12/17;1
71;E003439;E003000;10/01/18;1
71;E003442;E002847;16/01/18;1
71;E003445;E003000;23/01/18;1
71;E003447;E000812;25/05/22;1
71;E003449;E000131;02/02/18;1
71;E003456;E000131;21/02/18;1
71;E003457;E000812;22/02/18;1
71;E003458;E000643;26/02/18;1
71;E003459;E003000;01/03/18;1
71;E003460;E003000;01/03/18;1
71;E003468;E000129;16/03/18;1
71;E003471;E000131;26/03/18;1
71;E003472;E000812;26/03/18;1
71;E003473;E001929;26/03/18;1
71;E003475;E001929;11/07/18;1,279
71;E003476;E000813;05/04/18;1
71;E003481;E000131;11/04/18;1
71;E003486;E000813;19/04/18;1
71;E003487;E000129;19/04/18;1
71;E003488;E000813;20/04/18;1
71;E003490;E002965;20/04/18;1
71;E003492;E000129;23/04/18;1
71;E003495;E001929;03/05/18;1
71;E003499;E001929;09/05/18;1
71;E003500;E001929;09/05/18;1
71;E003502;E003000;15/06/21;1
71;E003504;E003000;15/05/18;1
71;E003512;E003000;25/05/18;1
71;E003516;E003000;31/05/18;1
71;E003517;E000812;22/07/20;1
71;E003520;E000813;05/06/18;1
71;E003524;E000812;08/06/18;1
71;E003532;E000233;19/06/18;1
71;E003538;E000812;05/07/18;1
71;E003539;E000128;19/09/18;1
71;E003541;E003000;04/09/18;1
71;E003552;E001929;03/08/18;1
71;E003553;E000233;07/08/18;1
71;E003556;E000813;02/10/18;1
71;E003557;E003000;29/08/18;1
71;E003563;E003563;15/03/22;1
71;E003579;E000129;23/10/18;1
71;E003591;E000129;05/11/18;1
71;E003598;E000131;14/04/23;1
71;E003600;E001403;19/10/18;1
71;E003603;E000813;24/10/18;1
71;E003610;E003091;02/11/18;1
71;E003619;E000812;19/11/18;1
71;E003625;E000813;19/12/18;1
71;E003627;E001403;27/12/18;1
71;E003628;E000812;21/12/18;1,94595
71;E003629;E003000;27/12/18;1
71;E003631;E003000;09/01/19;1
